,census_tract,cluster_label
955,48201522202,mild
956,48201522301,mild
957,48201522302,mild
958,48201522401,mild
959,48201522402,mild
960,48201522500,mild
961,48201530101,mild
962,48201530102,mild
963,48201530200,less
964,48201530300,most
965,48201530400,most
966,48201530501,mild
967,48201530502,mild
968,48201530600,most
969,48201530701,most
970,48201530702,mild
971,48201530800,less
972,48201530900,less
973,48201531000,less
974,48201531100,less
975,48201531200,less
976,48201531300,mild
977,48201531400,less
978,48201531500,less
979,48201531600,less
980,48201531700,less
981,48201531800,most
982,48201531900,most
983,48201532003,mild
984,48201532004,mild
985,48201532101,mild
986,48201532102,mild
987,48201532200,mild
988,48201532301,mild
989,48201532302,mild
990,48201532400,mild
991,48201532502,mild
992,48201532503,mild
993,48201532504,mild
994,48201532600,mild
995,48201532700,mild
996,48201532800,mild
997,48201532900,mild
998,48201533000,mild
999,48201533100,mild
1000,48201533200,most
1001,48201533301,mild
1002,48201533302,mild
1003,48201533401,mild
1004,48201533402,mild
1005,48201533500,mild
1006,48201533600,mild
1007,48201533701,mild
1008,48201533702,mild
1009,48201533802,mild
1010,48201533803,mild
1011,48201533804,mild
1012,48201533902,mild
1013,48201533903,less
1014,48201533904,mild
1015,48201534001,mild
1016,48201534002,mild
1017,48201534003,mild
1018,48201534101,mild
1019,48201534102,less
1020,48201534201,most
1021,48201534203,most
1022,48201534204,less
1023,48201534205,less
1024,48201540101,less
1025,48201540102,less
1026,48201540200,mild
1027,48201540502,most
1028,48201540503,mild
1029,48201540504,mild
1030,48201540601,mild
1031,48201540602,mild
1032,48201540700,mild
1033,48201540800,mild
1034,48201540901,less
1035,48201540903,mild
1036,48201540904,mild
1037,48201541004,less
1038,48201541005,mild
1039,48201541006,less
1040,48201541007,less
1041,48201541008,less
1042,48201541009,less
1043,48201541100,less
1044,48201541203,mild
1045,48201541204,less
1046,48201541205,less
1047,48201541206,less
1048,48201541207,less
1049,48201541301,mild
1050,48201541302,mild
1051,48201541401,less
1052,48201541402,less
1053,48201541403,mild
1054,48201541404,less
1055,48201541500,most
1056,48201541603,mild
1057,48201541604,less
1058,48201541701,mild
1059,48201541702,mild
1060,48201541703,most
1061,48201541801,mild
1062,48201541802,mild
1063,48201541901,less
1064,48201541902,mild
1065,48201542001,mild
1066,48201542002,less
1067,48201542003,less
1068,48201542004,mild
1069,48201542103,mild
1070,48201542104,mild
1071,48201542105,mild
1072,48201542106,mild
1073,48201542107,mild
1074,48201542108,mild
1075,48201542201,mild
1076,48201542202,less
1077,48201542203,mild
1078,48201542302,less
1079,48201542303,mild
1080,48201542304,mild
1081,48201542305,mild
1082,48201542401,less
1083,48201542402,mild
1084,48201542500,less
1085,48201542600,mild
1086,48201542700,mild
1087,48201542800,mild
1088,48201542901,mild
1089,48201542902,mild
1090,48201543004,less
1091,48201543005,mild
1092,48201543006,less
1093,48201543007,less
1094,48201543008,less
1095,48201543009,mild
1096,48201543010,most
1097,48201543011,mild
1098,48201543100,mild
1099,48201543201,mild
1100,48201543202,less
1101,48201550101,mild
1102,48201550102,mild
1103,48201550201,mild
1104,48201550202,mild
1105,48201550303,mild
1106,48201550304,mild
1107,48201550305,less
1108,48201550306,mild
1109,48201550307,mild
1110,48201550308,mild
1111,48201550403,mild
1112,48201550404,mild
1113,48201550405,mild
1114,48201550406,mild
1115,48201550407,less
1116,48201550500,mild
1117,48201550601,mild
1118,48201550602,mild
1119,48201550603,mild
1120,48201550700,mild
1121,48201550800,mild
1122,48201550901,less
1123,48201550902,mild
