,census_tract,cluster_label
1131,36061001401,less
1132,36061001402,most
1133,36061001501,less
1134,36061001502,mild
1135,36061001600,most
1136,36061001800,most
1137,36061002000,most
1138,36061002100,mild
1139,36061002201,less
1140,36061002202,most
1141,36061002400,less
1142,36061002500,most
1143,36061002601,most
1144,36061002602,most
1145,36061002700,most
1146,36061002800,most
1147,36061002901,most
1148,36061002902,most
1149,36061003001,most
1150,36061003002,most
1151,36061003100,less
1152,36061003200,most
1153,36061003300,mild
1154,36061003400,most
1155,36061003601,mild
1156,36061003602,less
1157,36061003700,mild
1158,36061003800,most
1159,36061003900,mild
1160,36061004001,less
1161,36061004002,most
1162,36061004100,most
1163,36061004200,mild
1164,36061004300,less
1165,36061004400,less
1166,36061004500,mild
1167,36061004700,mild
1168,36061004800,mild
1169,36061004900,mild
1170,36061005000,less
1171,36061005200,mild
1172,36061005400,less
1173,36061005501,less
1174,36061005502,mild
1175,36061005600,less
1176,36061005700,less
1177,36061005800,mild
1178,36061005900,mild
1179,36061006000,less
1180,36061006100,mild
1181,36061006200,most
1182,36061006300,mild
1183,36061006400,less
1184,36061006500,less
1185,36061006600,most
1186,36061006700,less
1187,36061006800,less
1188,36061006900,mild
1189,36061007001,less
1190,36061007002,less
1191,36061007100,mild
1192,36061007200,most
1193,36061007300,less
1194,36061007400,less
1195,36061007500,mild
1196,36061007600,mild
1197,36061007700,less
1198,36061007800,less
1199,36061007900,less
1200,36061008000,less
1201,36061008100,less
1202,36061008200,less
1203,36061008300,most
1204,36061008400,less
1205,36061008601,less
1206,36061008603,mild
1207,36061008700,less
1208,36061008800,most
1209,36061008900,less
1210,36061009000,less
1211,36061009100,mild
1212,36061009200,less
1213,36061009300,less
1214,36061009400,most
1215,36061009500,mild
1216,36061009600,most
1217,36061009700,less
1218,36061009800,less
1219,36061009901,less
1220,36061009902,mild
1221,36061009903,most
1222,36061010000,less
1223,36061010100,less
1224,36061010200,mild
1225,36061010300,less
1226,36061010400,mild
1227,36061010601,less
1228,36061010602,mild
1229,36061010801,most
1230,36061010802,less
1231,36061010803,less
1232,36061010900,most
1233,36061011000,mild
1234,36061011100,most
1235,36061011201,mild
1236,36061011202,mild
1237,36061011203,mild
1238,36061011300,most
1239,36061011401,mild
1240,36061011402,mild
1241,36061011500,mild
1242,36061011600,mild
1243,36061011700,less
1244,36061011800,mild
1245,36061011900,mild
1246,36061012000,mild
1247,36061012101,mild
1248,36061012102,less
1249,36061012200,mild
1250,36061012400,less
1251,36061012500,mild
1252,36061012601,less
1253,36061012602,mild
1254,36061012700,less
1255,36061012800,mild
1256,36061012901,less
1257,36061012902,less
1258,36061013000,mild
1259,36061013100,less
1260,36061013201,less
1261,36061013202,less
1262,36061013203,most
1263,36061013300,less
1264,36061013400,less
1265,36061013501,less
1266,36061013502,less
1267,36061013601,most
1268,36061013602,most
1269,36061013603,less
1270,36061013604,most
1271,36061013700,mild
1272,36061013800,less
1273,36061013900,less
1274,36061014000,mild
1275,36061014200,mild
1276,36061014401,less
1277,36061014402,less
1278,36061014500,mild
1279,36061014601,less
1280,36061014602,less
1281,36061014700,mild
1282,36061014801,mild
1283,36061014802,mild
1284,36061014900,mild
1285,36061015001,mild
1286,36061015002,mild
1287,36061015101,less
1288,36061015102,mild
1289,36061015200,less
1290,36061015301,mild
1291,36061015302,mild
1292,36061015401,less
1293,36061015402,mild
1294,36061015403,less
1295,36061015501,less
1296,36061015502,less
1297,36061015601,mild
1298,36061015602,less
1299,36061015700,mild
1300,36061015801,less
1301,36061015802,less
1302,36061015900,mild
1303,36061016001,mild
1304,36061016002,mild
1305,36061016100,mild
1306,36061016200,less
1307,36061016300,mild
1308,36061016400,most
1309,36061016500,less
1310,36061016600,less
1311,36061016700,mild
1312,36061016800,mild
1313,36061016900,mild
1314,36061017000,most
1315,36061017100,mild
1316,36061017200,most
1317,36061017300,mild
1318,36061017401,most
1319,36061017402,most
1320,36061017500,mild
1321,36061017700,less
1322,36061017800,mild
1323,36061017900,less
1324,36061018000,most
1325,36061018100,less
1326,36061018200,most
1327,36061018300,mild
1328,36061018400,most
1329,36061018500,less
1330,36061018600,less
1331,36061018700,mild
1332,36061018800,less
1333,36061018900,less
1334,36061019000,less
1335,36061019100,most
1336,36061019200,less
1337,36061019300,most
1338,36061019400,most
1339,36061019500,less
1340,36061019600,most
1341,36061019701,most
1342,36061019702,most
1343,36061019800,less
1344,36061019900,less
1345,36061020000,mild
1346,36061020101,less
1347,36061020102,less
1348,36061020300,less
1349,36061020500,mild
1350,36061020600,most
1351,36061020701,less
1352,36061020800,mild
1353,36061020901,most
1354,36061021000,less
1355,36061021100,less
1356,36061021200,most
1357,36061021303,most
1358,36061021400,most
1359,36061021500,less
1360,36061021600,less
1361,36061021703,most
1362,36061021800,less
1363,36061021900,most
1364,36061022000,mild
1365,36061022102,less
1366,36061022200,mild
1367,36061022301,less
1368,36061022302,most
1369,36061022400,mild
1370,36061022500,most
1371,36061022600,mild
1372,36061022700,mild
1373,36061022800,mild
1374,36061022900,mild
1375,36061023000,less
1376,36061023100,mild
1377,36061023200,most
1378,36061023300,less
1379,36061023400,less
1380,36061023501,less
1381,36061023502,most
1382,36061023600,less
1383,36061023700,less
1384,36061023802,most
1385,36061023803,less
1386,36061023804,most
1387,36061023900,most
1388,36061024100,less
1389,36061024200,most
1390,36061024301,most
1391,36061024302,less
1392,36061024500,mild
1393,36061024700,less
1394,36061024900,less
1395,36061025100,most
1396,36061025300,most
1397,36061025500,mild
1398,36061025700,less
1399,36061025900,less
1400,36061026100,most
1401,36061026300,most
1402,36061026500,most
1403,36061026700,most
1404,36061026900,most
1405,36061027100,most
1406,36061027300,most
1407,36061027500,less
1408,36061027700,less
1409,36061027900,most
1410,36061028100,less
1411,36061028300,most
1412,36061028500,most
1413,36061028700,most
1414,36061029100,most
1415,36061029300,most
1416,36061029500,most
1417,36061029900,less
1418,36061030300,most
1419,36061030700,less
1420,36061030900,most
1421,36061031703,mild
1422,36061031704,less
1423,36081000101,most
1424,36081000102,mild
1425,36081000200,less
1426,36081000400,most
1427,36081000600,most
1428,36081000701,less
1429,36081000702,less
1430,36081000800,less
1431,36081001000,most
1432,36081001200,less
1433,36081001400,less
1434,36081001600,most
1435,36081001800,less
1436,36081001901,mild
1437,36081001902,mild
1438,36081001903,mild
1439,36081002000,less
1440,36081002200,most
1441,36081002400,most
1442,36081002500,most
1443,36081002600,less
1444,36081002800,less
1445,36081003000,less
1446,36081003100,mild
1447,36081003200,less
1448,36081003301,mild
1449,36081003302,less
1450,36081003400,less
1451,36081003600,less
1452,36081003800,most
1453,36081003900,mild
1454,36081004001,mild
1455,36081004002,most
1456,36081004200,less
1457,36081004300,less
1458,36081004401,most
1459,36081004500,less
1460,36081004700,less
1461,36081005100,most
1462,36081005200,less
1463,36081005300,less
1464,36081005400,less
1465,36081005500,mild
1466,36081005700,less
1467,36081005800,most
1468,36081005900,mild
